Distance Travelled,Radial Distance,Deadend,Turned Head,Blocks,Radius,Timeout
4.519407017,4.140055725,TRUE,0,200,10,FALSE
4.825047974,4.787066303,FALSE,0,18,3,FALSE
5.247747812,4.566654127,TRUE,0,128,8,FALSE
5.298124289,4.843515044,FALSE,0,18,3,FALSE
1.911669229,1.670222098,TRUE,0,50,5,FALSE
4.56119731,4.305358094,TRUE,0,200,10,FALSE
15.10676274,14.70487617,FALSE,0,200,10,FALSE
6.214394566,6.214354291,FALSE,0,32,4,FALSE
1.630599233,1.630060921,TRUE,0,242,11,FALSE
2.543288473,2.384759222,TRUE,0,200,10,FALSE
7.866575038,7.437342079,TRUE,0,242,11,FALSE
5.049621685,4.781938478,FALSE,0,18,3,FALSE
